train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.785855,0.620026,0.960463,0.924112
0.787067,0.620811,0.96066,0.924317
0.787845,0.620814,0.960878,0.924419
0.788779,0.621814,0.961062,0.924599
0.789771,0.622531,0.961276,0.924746
0.790381,0.622762,0.961421,0.924844
0.791027,0.623481,0.961582,0.924936
0.791895,0.624127,0.961706,0.925069
0.792652,0.624963,0.961894,0.925099
0.793516,0.62554,0.962092,0.925291
0.794372,0.625769,0.962279,0.925442
0.794774,0.626195,0.9624,0.925587
0.795606,0.626018,0.962568,0.925666
0.796357,0.626546,0.962763,0.925813
0.796899,0.626973,0.962889,0.925924
0.79752,0.627088,0.963028,0.925969
0.798621,0.627309,0.963217,0.926081
0.799313,0.627928,0.963378,0.926109
0.799632,0.628237,0.963472,0.926222
0.800408,0.62877,0.963632,0.926241
0.801585,0.629318,0.963859,0.926454
0.802432,0.630125,0.964097,0.926652
0.803141,0.630721,0.964238,0.926764
0.804134,0.631016,0.964472,0.926929
0.804873,0.63081,0.964694,0.927055
0.80562,0.631523,0.964883,0.927211
0.806325,0.632591,0.965081,0.927392
0.807002,0.632582,0.965273,0.927483
0.807773,0.632995,0.965431,0.927502
0.80821,0.633499,0.965511,0.927677
0.809419,0.634609,0.965705,0.927964
0.810076,0.635374,0.965903,0.928134
0.811004,0.635594,0.966103,0.928195
0.811407,0.63616,0.966209,0.928283
0.812001,0.636745,0.966344,0.928361
0.812809,0.63686,0.966593,0.928518
0.81333,0.637372,0.966727,0.928694
0.81425,0.637507,0.966897,0.928753
0.815126,0.637869,0.967089,0.928809
0.815789,0.637922,0.967247,0.928855
0.8165,0.638694,0.967386,0.928932
0.817057,0.639014,0.967538,0.92905
0.817713,0.639276,0.967727,0.929183
0.818163,0.639165,0.967833,0.929176
0.818979,0.63965,0.968054,0.929374
0.819686,0.640347,0.968253,0.929614
0.820286,0.641197,0.96838,0.929718
0.821222,0.641305,0.968604,0.929822
0.82189,0.641971,0.968715,0.929904
0.82241,0.642128,0.968847,0.929981
0.822913,0.641923,0.968984,0.93002
0.82355,0.642302,0.969104,0.930097
0.823737,0.642698,0.969178,0.930133
0.824413,0.643407,0.969297,0.930283
0.825165,0.643531,0.969424,0.930317
0.8258,0.643442,0.96957,0.930335
0.826308,0.643679,0.969665,0.930383
0.827112,0.644648,0.96983,0.930537
0.827538,0.645119,0.969924,0.930655
0.828137,0.645055,0.970037,0.93071
0.828864,0.645401,0.970179,0.930722
0.829396,0.645731,0.970298,0.930849
0.830092,0.646073,0.970484,0.930984
0.830645,0.646723,0.970604,0.93113
0.831203,0.647193,0.970712,0.93124
0.83179,0.647483,0.970845,0.931309
0.832296,0.647994,0.970953,0.931465
0.833108,0.648161,0.971089,0.931535
0.833751,0.648302,0.97122,0.931625
0.834089,0.648275,0.971321,0.931712
0.834827,0.648992,0.97147,0.931834
0.835614,0.649117,0.971611,0.93195
0.836151,0.649309,0.971712,0.93205
0.836628,0.649964,0.97181,0.932133
0.837118,0.650201,0.97191,0.932137
0.8375,0.650595,0.971955,0.932225
0.837915,0.650852,0.972043,0.932276
0.838878,0.651291,0.972237,0.932445
0.839287,0.651122,0.972344,0.932464
0.839697,0.651231,0.972444,0.932539
0.840336,0.651835,0.972566,0.932589
0.841052,0.652574,0.972721,0.932733
0.841393,0.653165,0.972803,0.932828
0.841988,0.653808,0.97292,0.932957
0.8423,0.653884,0.973024,0.933095
0.842556,0.653864,0.973113,0.933206
0.843442,0.654715,0.973314,0.933339
0.844106,0.654352,0.97344,0.933317
0.844646,0.65429,0.973533,0.933311
0.84518,0.654458,0.973623,0.933414
0.845887,0.654891,0.973755,0.933535
0.846394,0.65529,0.973861,0.933639
0.846699,0.655312,0.973953,0.933662
0.847218,0.655672,0.974074,0.933807
0.847826,0.656106,0.974194,0.93395
0.848085,0.656155,0.974232,0.934017
0.848626,0.656579,0.97435,0.934091
0.849274,0.656999,0.974485,0.934223
0.849783,0.657073,0.974564,0.934282
0.850307,0.657387,0.974683,0.934294
0.850574,0.657562,0.974754,0.934366
0.851001,0.658123,0.974873,0.93447
0.85148,0.658573,0.974961,0.93448
0.851995,0.659068,0.975087,0.934554
0.852436,0.659557,0.9752,0.934676
0.852733,0.659587,0.975263,0.934733
0.853174,0.65944,0.975342,0.934759
0.853747,0.659577,0.975479,0.934886
0.854031,0.659606,0.975517,0.934926
0.854452,0.659848,0.975605,0.934984
0.854862,0.659865,0.975705,0.935017
0.85522,0.660249,0.975801,0.935179
0.855682,0.660805,0.975906,0.93532
0.855973,0.661245,0.975965,0.935401
0.856482,0.66188,0.97607,0.935505
0.85686,0.662372,0.976152,0.935631
0.857375,0.662766,0.976256,0.935675
0.858053,0.663419,0.976392,0.93575
0.858663,0.663569,0.976512,0.935812
0.85916,0.663944,0.976627,0.935917
0.859763,0.663805,0.976771,0.935963
0.860063,0.663763,0.97684,0.936014
0.860422,0.664219,0.976898,0.9361
0.860794,0.66452,0.976976,0.936149
0.861275,0.664764,0.977077,0.936165
0.861726,0.664984,0.97718,0.936219
0.862431,0.665274,0.977316,0.936301
0.862798,0.665664,0.977401,0.936421
0.863349,0.665804,0.977513,0.936469
0.863751,0.665989,0.977577,0.936539
0.864209,0.666309,0.97767,0.936616
0.864824,0.666834,0.977777,0.936746
0.865049,0.667097,0.977832,0.936792
0.865597,0.667157,0.977927,0.936842
0.866053,0.66726,0.978026,0.936913
0.86658,0.667378,0.978164,0.936996
0.866833,0.667436,0.978226,0.937019
0.867251,0.667558,0.978324,0.937083
0.867559,0.667782,0.978395,0.937163
0.867925,0.668102,0.978469,0.937243
0.868405,0.668739,0.978571,0.937364
0.868876,0.668781,0.978666,0.937401
0.8693,0.668973,0.978747,0.937451
0.869327,0.669249,0.97878,0.937521
0.869847,0.669451,0.978905,0.937629
0.870234,0.669492,0.979008,0.937671
0.870774,0.669754,0.979109,0.937767
0.87131,0.670136,0.979228,0.937877
0.871484,0.670365,0.979265,0.937939
0.87208,0.67061,0.979373,0.938024
0.872662,0.670656,0.979481,0.938079
0.872984,0.671139,0.979549,0.938156
0.873455,0.671835,0.979624,0.938255
0.873844,0.672125,0.979695,0.938369
0.87429,0.673066,0.979773,0.938437
0.874492,0.6737,0.979801,0.938504
0.874961,0.673757,0.979916,0.938562
0.875285,0.673954,0.979993,0.938613
0.875581,0.674094,0.980049,0.938639
0.876031,0.674371,0.980132,0.938704
0.87635,0.674562,0.980195,0.938779
0.876622,0.674776,0.980236,0.938836
0.876829,0.674867,0.980279,0.938887
0.877125,0.674884,0.98035,0.938895
0.877662,0.675243,0.980439,0.938977
0.877874,0.675345,0.980482,0.939013
0.878297,0.675419,0.980556,0.939058
0.878864,0.675768,0.980641,0.939112
0.879164,0.675705,0.980691,0.939072
0.87957,0.675835,0.980771,0.939126
0.880009,0.675991,0.980846,0.939162
0.880173,0.676015,0.980894,0.939195
0.880562,0.675893,0.980962,0.939222
0.880987,0.675964,0.981047,0.939311
0.881674,0.676391,0.981181,0.939411
0.881813,0.67656,0.981222,0.939478
0.882028,0.676623,0.981252,0.939512
0.882437,0.676967,0.98132,0.939548
0.882815,0.67699,0.981388,0.939598
0.883134,0.677468,0.981447,0.939667
0.883349,0.677629,0.981494,0.939721
0.883746,0.677841,0.981591,0.93977
0.884212,0.678288,0.981666,0.939835
0.88474,0.678882,0.981756,0.939969
0.88511,0.678913,0.981828,0.939994
0.885589,0.679156,0.981911,0.940067
0.886083,0.679473,0.982004,0.940141
0.88611,0.679514,0.982014,0.940151
0.886261,0.679612,0.982048,0.940173
0.886575,0.67975,0.982104,0.94021
0.886956,0.67983,0.98217,0.940279
0.887316,0.679869,0.982243,0.940365
0.887597,0.679993,0.982312,0.940362
0.887963,0.680415,0.982382,0.940467
0.888299,0.68042,0.982457,0.940445
0.888789,0.680835,0.982535,0.940516
0.88921,0.68109,0.982604,0.940589
0.889666,0.681171,0.982697,0.940637
0.890073,0.681392,0.982782,0.940778
0.890458,0.68189,0.982844,0.940875
0.890646,0.682027,0.982882,0.940889
0.891176,0.682356,0.982971,0.940961
0.891523,0.682239,0.98302,0.940944
0.891934,0.682554,0.983085,0.940957
0.892175,0.682842,0.983129,0.941023
0.892594,0.68302,0.983196,0.941082
0.892884,0.683023,0.983248,0.941089
0.893179,0.683086,0.983307,0.941054
0.893595,0.683164,0.983372,0.941076
0.893751,0.683198,0.983408,0.941084
0.894319,0.683439,0.983499,0.941149
0.894572,0.683387,0.983536,0.94114
0.894953,0.683606,0.983608,0.941167
0.895212,0.684153,0.983651,0.941196
0.895734,0.684507,0.98375,0.941304
0.896319,0.684863,0.983848,0.941339
0.896658,0.684989,0.983912,0.941353
0.896924,0.684789,0.983966,0.941338
0.89735,0.68469,0.984032,0.941358
0.89775,0.68516,0.984102,0.941455
0.898037,0.685387,0.984151,0.941452
0.898609,0.686125,0.984239,0.941573
0.898951,0.686302,0.984308,0.941648
0.899332,0.686285,0.984368,0.941676
0.899617,0.686368,0.984432,0.941704
0.899908,0.686456,0.984484,0.941668
0.900162,0.68667,0.984524,0.941693
0.900569,0.68705,0.984595,0.941756
0.900859,0.687663,0.984651,0.941871
0.901078,0.687521,0.9847,0.941878
0.901324,0.687673,0.984747,0.941949
0.901596,0.687919,0.984793,0.941971
0.901945,0.688139,0.984855,0.942044
0.902265,0.688467,0.984914,0.942075
0.90263,0.688298,0.984987,0.94206
0.902975,0.688362,0.985048,0.942081
0.903264,0.688661,0.985113,0.942177
0.90348,0.688792,0.985152,0.942194
0.903825,0.688717,0.985222,0.942216
0.904209,0.688879,0.985296,0.942283
0.904249,0.688906,0.985303,0.942284
0.904633,0.689631,0.985352,0.942385
0.904746,0.689728,0.985371,0.942421
0.905008,0.689927,0.985406,0.942442
0.905335,0.690246,0.985464,0.942501
0.905764,0.690626,0.985533,0.942605
0.906144,0.691165,0.985601,0.942679
0.906269,0.69109,0.985621,0.942671
0.90667,0.691373,0.98569,0.942744
0.90696,0.691412,0.985762,0.942845
0.907047,0.691649,0.985778,0.942892
0.90727,0.691574,0.985826,0.942961
0.907458,0.691884,0.985857,0.942992
0.907601,0.691838,0.985876,0.943008
0.907751,0.69188,0.985904,0.943018
0.907857,0.691934,0.985925,0.943037
0.908005,0.691986,0.985956,0.943057
0.90831,0.692178,0.986007,0.943126
0.908559,0.692309,0.986052,0.943187
0.90863,0.692509,0.986066,0.943222
0.908866,0.692606,0.986103,0.943243
0.908997,0.69257,0.986124,0.943247
0.909211,0.692725,0.986166,0.943251
0.909418,0.693143,0.986203,0.943294
0.909692,0.693146,0.986255,0.943292
0.910086,0.693266,0.986327,0.94331
0.910455,0.693522,0.986396,0.943347
0.910712,0.693808,0.986441,0.943439
0.911016,0.693969,0.986487,0.943517
0.911311,0.694204,0.986533,0.943579
0.911546,0.694488,0.986567,0.943622
0.911793,0.694547,0.986625,0.943688
0.911989,0.694672,0.986658,0.943683
0.91225,0.69478,0.986709,0.943671
0.912514,0.694913,0.986771,0.943714
0.912703,0.694915,0.986802,0.943742
0.912995,0.695292,0.98685,0.943798
0.913265,0.695409,0.986906,0.943839
0.913447,0.695475,0.986941,0.943858
0.913783,0.695854,0.986992,0.943891
0.914005,0.695983,0.987023,0.943918
0.914144,0.696034,0.987048,0.943931
0.914371,0.696477,0.987087,0.943996
0.914724,0.696638,0.987145,0.94405
0.915045,0.696888,0.987206,0.944057
0.915496,0.69702,0.987293,0.944101
0.915684,0.697087,0.98733,0.944121
0.91602,0.697247,0.987387,0.94416
0.916144,0.697293,0.987407,0.944172
0.916341,0.697441,0.987444,0.944225
0.916641,0.69755,0.987495,0.944248
0.916862,0.697849,0.987534,0.944283
0.917068,0.698025,0.987559,0.944316
0.917291,0.697983,0.987602,0.944351
0.91747,0.698224,0.987632,0.944382
0.917758,0.698719,0.987683,0.944464
0.917949,0.698882,0.987717,0.944499
0.918173,0.698964,0.987752,0.944512
0.918459,0.698996,0.987803,0.944575
0.918809,0.6989,0.987874,0.944492
0.919022,0.698787,0.987914,0.944519
0.919359,0.699194,0.98797,0.944556
0.919512,0.699719,0.987994,0.944604
0.919597,0.699834,0.988012,0.944627
0.919904,0.699945,0.988061,0.944639
0.920231,0.70016,0.988114,0.94468
0.920372,0.700445,0.988139,0.944703
0.92056,0.700675,0.988172,0.944761
0.92076,0.700988,0.988197,0.944822
0.921032,0.701237,0.988238,0.944871
0.921322,0.701151,0.988288,0.944848
0.921681,0.701447,0.988337,0.944922
0.921931,0.701762,0.988376,0.94497
0.92201,0.7019,0.988389,0.944996
0.922283,0.701994,0.988439,0.945014
0.922594,0.702177,0.988475,0.945047
0.922694,0.702198,0.988486,0.945065
0.922931,0.702337,0.988528,0.945083
0.923193,0.702402,0.988565,0.945085
0.923324,0.702584,0.988585,0.945098
0.923498,0.702514,0.988607,0.945096
0.923646,0.702726,0.988628,0.94515
0.923726,0.702681,0.988644,0.94513
0.923747,0.702788,0.988652,0.945153
0.923949,0.70296,0.98868,0.945192
0.924107,0.70326,0.988703,0.945227
0.924248,0.703458,0.988727,0.94525
0.924474,0.7034,0.98876,0.945253
0.924586,0.703385,0.988778,0.945265
0.924897,0.703469,0.988834,0.94531
0.92503,0.703446,0.988856,0.945311
0.925136,0.703753,0.988873,0.945357
0.925576,0.703949,0.988943,0.945412
0.925691,0.70386,0.988963,0.945389
0.925881,0.704009,0.988989,0.945451
0.926008,0.704066,0.989011,0.945471
0.926193,0.704133,0.989047,0.945496
0.926276,0.704005,0.989064,0.945479
0.926592,0.704263,0.989114,0.945543
0.92672,0.704254,0.989136,0.945555
0.927022,0.7043,0.989196,0.945563
0.927103,0.704097,0.989212,0.945547
0.927325,0.704408,0.989244,0.945571
0.927562,0.70461,0.98929,0.94557
0.927766,0.704969,0.98932,0.94563
0.928008,0.705082,0.989359,0.945596
0.928152,0.705151,0.989381,0.945624
0.928381,0.705365,0.989415,0.945663
0.928524,0.705541,0.989439,0.945697
0.928662,0.705666,0.989462,0.945707
0.928773,0.705816,0.989482,0.945725
0.929077,0.705899,0.989539,0.945727
0.929167,0.705866,0.989558,0.945735
0.92928,0.705996,0.989572,0.945759
0.929632,0.7062,0.989631,0.945783
0.929793,0.706204,0.989658,0.9458
0.929883,0.706212,0.989678,0.945778
0.929968,0.706292,0.98969,0.945785
0.930237,0.706367,0.989725,0.945798
0.930322,0.706288,0.989745,0.945793
0.930575,0.706456,0.989784,0.945878
0.930825,0.706781,0.989829,0.945953
0.93092,0.706986,0.989848,0.945987
0.931256,0.707021,0.9899,0.94603
0.931389,0.707142,0.989924,0.946039
0.931535,0.707297,0.989946,0.946074
0.931755,0.707484,0.989983,0.946113
0.931952,0.707644,0.990015,0.94619
0.932018,0.707497,0.990028,0.946163
0.932183,0.707691,0.990055,0.946156
0.932354,0.707717,0.990084,0.946185
0.932565,0.707804,0.990113,0.946188
0.932722,0.707756,0.990134,0.946183
0.932838,0.707809,0.99016,0.946202
0.933034,0.70799,0.990188,0.946219
0.933284,0.708251,0.990226,0.946261
0.933491,0.708506,0.990254,0.946331
0.933682,0.708746,0.990284,0.94637
0.933821,0.708994,0.990308,0.946402
0.934045,0.709216,0.990344,0.946466
0.93435,0.709491,0.990391,0.946525
0.934689,0.709689,0.990454,0.946584
0.934923,0.709699,0.990482,0.946555
0.934995,0.70979,0.990494,0.946543
0.935074,0.709826,0.990508,0.946526
0.935121,0.709962,0.990515,0.946517
0.935309,0.709909,0.99055,0.946525
0.935513,0.710011,0.990578,0.946555
0.935759,0.709933,0.990621,0.946562
0.935933,0.710241,0.990654,0.946618
0.93607,0.710221,0.990675,0.946644
0.936208,0.710452,0.990696,0.946671
0.936456,0.710668,0.990745,0.946705
0.936633,0.711106,0.990774,0.946771
0.936855,0.711336,0.99081,0.94685
0.936924,0.711163,0.990823,0.946833
0.93711,0.711346,0.990851,0.946852
0.937265,0.71131,0.99088,0.946879
0.937429,0.711397,0.990906,0.946914
0.93756,0.71146,0.990924,0.946926
0.937756,0.711333,0.990955,0.946919
0.938029,0.711627,0.991001,0.946925
0.938162,0.711667,0.991019,0.946928
0.938345,0.711722,0.99105,0.946957
0.938475,0.711936,0.991071,0.946949
0.938609,0.711701,0.991093,0.946885
0.938756,0.711867,0.991117,0.946907
0.938808,0.711974,0.991125,0.94691
0.938935,0.712168,0.991145,0.946936
0.939252,0.712345,0.991187,0.947016
0.939391,0.712499,0.991209,0.947058
0.939531,0.712586,0.991229,0.947083
0.939835,0.712974,0.991289,0.947172
0.940049,0.712951,0.99132,0.947161
0.940167,0.713125,0.991339,0.947179
0.940347,0.713351,0.99137,0.947221
0.940421,0.713432,0.991383,0.947221
0.940555,0.7135,0.991409,0.947222
0.940721,0.713816,0.991434,0.947246
0.940787,0.713814,0.991446,0.94724
0.940981,0.714184,0.991477,0.947295
0.941132,0.714432,0.991499,0.947326
0.941337,0.71448,0.991531,0.947333
0.94144,0.714738,0.991548,0.947422
0.941595,0.714818,0.991576,0.947449
0.941787,0.715083,0.991606,0.947458
0.941945,0.714999,0.991633,0.947488
0.942023,0.715027,0.991647,0.947499
0.94224,0.715349,0.991681,0.947545
0.942516,0.715484,0.991723,0.947589
0.94264,0.715523,0.991743,0.947641
0.942778,0.715639,0.991764,0.947627
0.942897,0.715723,0.991783,0.94764
0.94299,0.715807,0.991799,0.947651
0.943131,0.71613,0.991825,0.947684
0.943306,0.716346,0.991853,0.947706
0.943373,0.716401,0.991868,0.947734
0.943421,0.716664,0.991881,0.947772
0.943524,0.716999,0.991899,0.947854
0.943606,0.717157,0.991912,0.947842
0.943758,0.717255,0.991939,0.947857
0.943844,0.71729,0.991951,0.947877
0.943963,0.717306,0.991969,0.947867
0.944023,0.717209,0.991981,0.947857
0.944279,0.71801,0.992021,0.947935
0.944371,0.718033,0.992037,0.947934
0.944523,0.717956,0.99206,0.947951
0.944644,0.718112,0.992081,0.947986
0.944736,0.718211,0.992096,0.947963
0.944836,0.718316,0.992113,0.948012
0.944941,0.718477,0.992131,0.948039
0.945092,0.718444,0.992151,0.948069
0.945291,0.718555,0.992185,0.948105
0.945443,0.718564,0.992208,0.948113
0.945637,0.718656,0.992236,0.948141
0.945825,0.718541,0.992258,0.948132
0.946061,0.718992,0.992298,0.948178
0.94621,0.719329,0.992325,0.94823
0.946246,0.719298,0.992331,0.948241
0.946307,0.719284,0.99234,0.948257
0.94645,0.719403,0.992363,0.948262
0.946537,0.719672,0.992376,0.948264
0.946818,0.719846,0.992417,0.948321
0.94689,0.719862,0.99243,0.948323
0.947132,0.720126,0.992462,0.948376
0.947414,0.7201,0.992496,0.948357
0.947443,0.720036,0.992504,0.94838
0.947534,0.72026,0.992518,0.948422
0.94757,0.720237,0.992526,0.948416
0.947669,0.72026,0.992547,0.948443
0.947786,0.720211,0.992566,0.948481
0.947869,0.720333,0.992578,0.948504
0.9479,0.720336,0.992583,0.948504
0.948041,0.720518,0.992608,0.948512
0.948152,0.720571,0.992626,0.948513
0.948242,0.720654,0.992639,0.948524
0.948345,0.720683,0.992657,0.948551
0.948508,0.720921,0.99268,0.948565
0.948582,0.720996,0.99269,0.948579
0.948762,0.721076,0.992718,0.948578
0.948971,0.72093,0.992753,0.948572
0.949071,0.721027,0.992768,0.948601
0.949161,0.720893,0.992781,0.948614
0.949267,0.721006,0.992801,0.948629
0.949459,0.721298,0.992828,0.948662
0.949488,0.721338,0.992833,0.948688
0.949658,0.721525,0.992856,0.948709
0.949799,0.721448,0.992876,0.94871
0.949885,0.721719,0.992889,0.948727
0.949968,0.721763,0.992904,0.948734
0.950059,0.72195,0.992918,0.948761
0.950185,0.722047,0.992936,0.948783
0.950368,0.72214,0.992963,0.948795
0.950463,0.722202,0.992979,0.94883
0.95057,0.722271,0.992993,0.948849
0.950727,0.722353,0.993017,0.948892
0.950779,0.7223,0.993026,0.948888
0.950911,0.722444,0.993048,0.948909
0.951004,0.722488,0.993063,0.948926
0.951115,0.722441,0.993082,0.94892
0.951197,0.722374,0.993091,0.948912
0.951302,0.722347,0.993108,0.948888
0.951416,0.722232,0.993127,0.948893
0.951472,0.72229,0.993134,0.948894
0.951631,0.722168,0.993156,0.948878
0.951883,0.722695,0.993196,0.948941
0.951971,0.722832,0.99321,0.948972
0.952014,0.722712,0.993217,0.948954
0.952185,0.72282,0.993243,0.949011
0.952325,0.723173,0.993263,0.949056
0.952384,0.723228,0.993273,0.949062
0.952469,0.723323,0.993287,0.949081
0.952665,0.723344,0.993323,0.949095
0.952837,0.723731,0.993345,0.949133
0.952936,0.723796,0.993358,0.949124
0.953179,0.724025,0.993391,0.949194
0.953267,0.724251,0.993405,0.949206
0.953412,0.724326,0.993426,0.949231
0.953438,0.724376,0.993431,0.94925
0.953564,0.724364,0.993446,0.949267
0.953758,0.724382,0.993479,0.949253
0.953826,0.724364,0.99349,0.949274
0.953967,0.724384,0.99351,0.94927
0.954072,0.724413,0.993526,0.949293
0.954256,0.724166,0.993553,0.949283
0.954328,0.724311,0.993567,0.949305
0.954574,0.724335,0.9936,0.949313
0.954734,0.724455,0.993623,0.949336
0.954866,0.724341,0.993645,0.949326
0.955038,0.724288,0.993675,0.949313
0.955116,0.724513,0.993686,0.949332
0.95523,0.72463,0.993705,0.949365
0.955345,0.724844,0.993721,0.949374
0.95537,0.724878,0.993725,0.949396
0.955521,0.725138,0.993749,0.949438
0.955645,0.725176,0.993767,0.949428
0.95573,0.725365,0.993779,0.94946
0.955868,0.725469,0.993798,0.949461
0.956123,0.725688,0.993834,0.949484
0.95625,0.725817,0.993852,0.949516
0.956282,0.725879,0.993856,0.949526
0.956351,0.72603,0.993867,0.949547
0.956444,0.726071,0.993882,0.949529
0.956561,0.726099,0.993902,0.949517
0.956723,0.72586,0.993929,0.949516
0.956807,0.725889,0.993941,0.949517
0.956955,0.725986,0.993963,0.949538
0.957128,0.726171,0.993988,0.949563
